"Node root";"Node ID";"Node Path";"Node Id in UK";"Node Id in DE";"Node Id in FR";"Node Id in ES"
"it-apparel";2893026031;"/Categorie/Bambini e ragazzi/Abiti e giacche/Blazer";1730818031;1981187031;464939031;3074444031
"it-apparel";2893027031;"/Categorie/Bambini e ragazzi/Abiti e giacche/Giacche da abito";1730819031;1981188031;2308793031;3074445031
"it-apparel";2893028031;"/Categorie/Bambini e ragazzi/Abiti e giacche/Pantaloni da abito";1730820031;1981189031;2308794031;3074447031
"it-apparel";2893029031;"/Categorie/Bambini e ragazzi/Abiti e giacche/Smoking";1730822031;1981191031;464940031;3074446031
"it-apparel";2893030031;"/Categorie/Bambini e ragazzi/Accessori/Bretelle";1730760031;1981129031;2308773031;3074404031
"it-apparel";2893031031;"/Categorie/Bambini e ragazzi/Accessori/Cappelli e cappellini";1730769031;1981138031;2308782031;3074397031
"it-apparel";2893032031;"/Categorie/Bambini e ragazzi/Accessori/Coordinati invernali";1730761031;1981130031;2308774031;3074393031
"it-apparel";2893034031;"/Categorie/Bambini e ragazzi/Accessori/Fasce";1730770031;1981139031;2308783031;3074395031
"it-apparel";2893035031;"/Categorie/Bambini e ragazzi/Accessori/Fazzoletti da collo";1730771031;1981140031;2308784031;3074402031
"it-apparel";2893036031;"/Categorie/Bambini e ragazzi/Accessori/Guanti e manopole";1730768031;1981137031;2308781031;3074398031
"it-apparel";2893038031;"/Categorie/Bambini e ragazzi/Accessori/Paraorecchie";1730762031;1981131031;2308775031;3074400031
"it-apparel";2893039031;"/Categorie/Bambini e ragazzi/Accessori/Passamontagna";1730759031;1981128031;2308772031;3074401031
"it-apparel";2893040031;"/Categorie/Bambini e ragazzi/Accessori/Scaldabraccia";1730758031;1981127031;2308771031;3074399031
"it-apparel";2893041031;"/Categorie/Bambini e ragazzi/Accessori/Sciarpe";1730772031;1981141031;2308785031;3074403031
"it-apparel";2893042031;"/Categorie/Bambini e ragazzi/Calze e calzini/Calze";1730814031;1981183031;2308791031;3074411031
"it-apparel";2893043031;"/Categorie/Bambini e ragazzi/Calze e calzini/Calzettoni";1730816031;1981185031;464983031;3074409031
"it-apparel";2893044031;"/Categorie/Bambini e ragazzi/Calze e calzini/Calzini";1730815031;1981184031;2308792031;3074410031
"it-apparel";2893045031;"/Categorie/Bambini e ragazzi/Giacche e cappotti/Cappotti";1730795031;1981164031;464968031;3074420031
"it-apparel";2893046031;"/Categorie/Bambini e ragazzi/Giacche e cappotti/Giacche";1730797031;1981166031;464966031;3074422031
"it-apparel";2893047031;"/Categorie/Bambini e ragazzi/Giacche e cappotti/Gilet";1730796031;1981165031;464970031;3074421031
"it-apparel";2893049031;"/Categorie/Bambini e ragazzi/Intimo/Boxer";1730834031;1981203031;2308796031;3074439031
"it-apparel";2893050031;"/Categorie/Bambini e ragazzi/Intimo/Canottiere";1730840031;1981209031;464985031;3074441031
"it-apparel";2893051031;"/Categorie/Bambini e ragazzi/Intimo/Coordinati";2154595031;2153287031;2308896031;3074442031
"it-apparel";2893052031;"/Categorie/Bambini e ragazzi/Intimo/Slip e parigamba";1730835031;1981204031;2308797031;3074440031
"it-apparel";2893055031;"/Categorie/Bambini e ragazzi/Neve e pioggia/Giacche impermeabili";1730810031;1981179031;464972031;3074435031
"it-apparel";2893056031;"/Categorie/Bambini e ragazzi/Neve e pioggia/Pantaloni e salopette da neve";1730811031;1981180031;464975031;3074437031
"it-apparel";2893057031;"/Categorie/Bambini e ragazzi/Neve e pioggia/Pantaloni impermeabili";1730809031;1981178031;464973031;3074436031
"it-apparel";2893058031;"/Categorie/Bambini e ragazzi/Neve e pioggia/Tute da neve";1730812031;1981181031;464974031;3074438031
"it-apparel";2893059031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Accappatoi";1735455031;1983826031;2166258031;3074414031
"it-apparel";2893060031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Maglie pigiama";1730805031;1981174031;464977031;3074416031
"it-apparel";2893061031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Pantaloni pigiama";1730803031;1981172031;464978031;3074418031
"it-apparel";2893062031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Pigiami due pezzi";1730804031;1981173031;464979031;3074419031
"it-apparel";2893063031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Pigiami interi";1730807031;1981176031;464980031;3074417031
"it-apparel";2893064031;"/Categorie/Bambini e ragazzi/Pigiami e vestaglie/Vestaglie e kimono";1730806031;1981175031;464981031;3074415031
"it-apparel";2893065031;"/Categorie/Bambini e ragazzi/T-shirt, polo e canotte/Canotte";1730831031;1981200031;464944031;3074407031
"it-apparel";2893066031;"/Categorie/Bambini e ragazzi/T-shirt, polo e canotte/Maglie a manica lunga";1730828031;1981197031;2308802031;3074405031
"it-apparel";2893067031;"/Categorie/Bambini e ragazzi/T-shirt, polo e canotte/Polo";1730829031;1981198031;464945031;3074408031
"it-apparel";2893068031;"/Categorie/Bambini e ragazzi/T-shirt, polo e canotte/T-shirt";1730830031;1981199031;464943031;3074406031
"it-apparel";2893101031;"/Categorie/Donna/Accessori/Bretelle";1731300031;1981669031;2308684031;3074246031
"it-apparel";2893103031;"/Categorie/Donna/Accessori/Cinture";1731299031;1981668031;2308683031;3074238031
"it-apparel";2893104031;"/Categorie/Donna/Accessori/Coordinati invernali";1731301031;1981670031;2308685031;3074239031
"it-apparel";2893105031;"/Categorie/Donna/Accessori/Fasce lombari e scaldareni";1731325031;1981695031;2308710031;3074236031
"it-apparel";2893106031;"/Categorie/Donna/Accessori/Fasce";1731324031;1981694031;2308709031;3074240031
"it-apparel";2893107031;"/Categorie/Donna/Accessori/Fazzoletti";1731309031;1981678031;2308693031;3074244031
"it-apparel";2893108031;"/Categorie/Donna/Accessori/Fibbie per cinture";3013910031;3013984031;2886866031;3074234031
"it-apparel";2893109031;"/Categorie/Donna/Accessori/Guanti";1731308031;1981677031;2308692031;3074242031
"it-apparel";2893111031;"/Categorie/Donna/Accessori/Paraorecchie";1731302031;1981671031;2308686031;3074243031
"it-apparel";2893112031;"/Categorie/Donna/Accessori/Scaldabraccia e manicotti";1731298031;1981667031;2308682031;3074237031
"it-apparel";2893114031;"/Categorie/Donna/Calze e collant/Autoreggenti";1731477031;1981846031;464696031;3074252031
"it-apparel";2893115031;"/Categorie/Donna/Calze e collant/Calze a pantofola";1731480031;1981850031;464697031;3074248031
"it-apparel";2893116031;"/Categorie/Donna/Calze e collant/Calze per reggicalze";1731481031;1981851031;2308719031;3074253031
"it-apparel";2893117031;"/Categorie/Donna/Calze e collant/Calze";1731475031;1981845031;464692031;3074250031
"it-apparel";2893118031;"/Categorie/Donna/Calze e collant/Calzettoni";1731476031;1981848031;2308720031;3074249031
"it-apparel";2893119031;"/Categorie/Donna/Calze e collant/Calzini";1731479031;1981849031;464698031;3074247031
"it-apparel";2893120031;"/Categorie/Donna/Calze e collant/Collant e calzamaglie";1731482031;1981852031;464695031;3074254031
"it-apparel";2893121031;"/Categorie/Donna/Calze e collant/Scaldamuscoli";1731478031;1981847031;464694031;3074251031
"it-apparel";2893122031;"/Categorie/Donna/Giacche e cappotti/Cappotti";1731463031;1981833031;464683031;3074296031
"it-apparel";2893123031;"/Categorie/Donna/Giacche e cappotti/Giacche";1731465031;1981835031;464675031;3074298031
"it-apparel";2893124031;"/Categorie/Donna/Giacche e cappotti/Gilet";1731464031;1981834031;464685031;3074297031
"it-apparel";2893127031;"/Categorie/Donna/Lingerie & Intimo/Babydoll";1731371031;1981741031;464735031;3074269031
"it-apparel";2893128031;"/Categorie/Donna/Lingerie & Intimo/Body";1731372031;1981742031;464738031;3074260031
"it-apparel";2893129031;"/Categorie/Donna/Lingerie & Intimo/Bustini e corsetti";1731376031;1981746031;464734031;3074266031
"it-apparel";2893130031;"/Categorie/Donna/Lingerie & Intimo/Completi intimi";1731386031;1981756031;464739031;3074265031
"it-apparel";2893131031;"/Categorie/Donna/Lingerie & Intimo/Corpetti e canottiere";1731377031;1981747031;464732031;3074264031
"it-apparel";2893132031;"/Categorie/Donna/Lingerie & Intimo/Giarrettiere e reggicalze";1731379031;1981749031;464737031;3074268031
"it-apparel";2893137031;"/Categorie/Donna/Lingerie & Intimo/Camiciette da notte e négligé";1731378031;1981748031;464736031;3074263031
"it-apparel";2893138031;"/Categorie/Donna/Maglieria/Canotte";1731360031;1981730031;464650031;3074277031
"it-apparel";2893139031;"/Categorie/Donna/Maglieria/Cardigan";1731356031;1981726031;464647031;3074278031
"it-apparel";2893140031;"/Categorie/Donna/Maglieria/Coprispalle";1731359031;1981729031;464649031;3074281031
"it-apparel";2893141031;"/Categorie/Donna/Maglieria/Maglioni";1731357031;1981727031;464648031;3074279031
"it-apparel";2893142031;"/Categorie/Donna/Maglieria/Poncho e mantelle";1731358031;1981728031;2308724031;3074280031
"it-apparel";2893143031;"/Categorie/Donna/Maglieria/Twin set";1731361031;1981731031;2308725031;3074282031
"it-apparel";2893149031;"/Categorie/Donna/Neve e pioggia/Giacche impermeabili";1731471031;1981841031;464687031;3074306031
"it-apparel";2893150031;"/Categorie/Donna/Neve e pioggia/Pantaloni e salopette da neve";1731472031;1981842031;464690031;3074308031
"it-apparel";2893151031;"/Categorie/Donna/Neve e pioggia/Pantaloni impermeabili";1731470031;1981840031;464688031;3074307031
"it-apparel";2893152031;"/Categorie/Donna/Neve e pioggia/Tute da neve";1731473031;1981843031;464689031;3074309031
"it-apparel";2893153031;"/Categorie/Donna/Pigiami e camicie da notte/Accappatoi";1735458031;1983823031;2166255031;3074299031
"it-apparel";2893154031;"/Categorie/Donna/Pigiami e camicie da notte/Camicie da notte";1731458031;1981828031;464708031;3074302031
"it-apparel";2893155031;"/Categorie/Donna/Pigiami e camicie da notte/Maglie e magliette";1731461031;1981831031;464700031;3074301031
"it-apparel";2893156031;"/Categorie/Donna/Pigiami e camicie da notte/Monopezzi";1731459031;1981829031;464707031;3074303031
"it-apparel";2893157031;"/Categorie/Donna/Pigiami e camicie da notte/Pantaloni";1731456031;1981826031;464701031;3074304031
"it-apparel";2893158031;"/Categorie/Donna/Pigiami e camicie da notte/Pigiami due pezzi";1731460031;1981830031;464702031;3074305031
"it-apparel";2893159031;"/Categorie/Donna/Pigiami e camicie da notte/Vestaglie e Kimono";1731457031;1981827031;464703031;3074300031
"it-apparel";2893160031;"/Categorie/Donna/T-shirt, polo e top/Canotte e top";1731503031;1981873031;464643031;3074257031
"it-apparel";2893161031;"/Categorie/Donna/T-shirt, polo e top/Maglie a manica lunga";1731500031;1981870031;2308721031;3074255031
"it-apparel";2893162031;"/Categorie/Donna/T-shirt, polo e top/Polo";1731501031;1981871031;464644031;3074258031
"it-apparel";2893163031;"/Categorie/Donna/T-shirt, polo e top/T-shirt";1731502031;1981872031;464642031;3074256031
"it-apparel";2893164031;"/Categorie/Donna/Tailleur e giacche/Giacche da abito e blazer";1731486031;1981856031;464680031;3074330031
"it-apparel";2893165031;"/Categorie/Donna/Tailleur e giacche/Gilet";1731488031;1981858031;2308726031;3074329031
"it-apparel";2893166031;"/Categorie/Donna/Tailleur e giacche/Tailleur con abito";1731484031;1981854031;464679031;3074333031
"it-apparel";2893167031;"/Categorie/Donna/Tailleur e giacche/Tailleur gonna";1731485031;1981855031;464678031;3074332031
"it-apparel";2893168031;"/Categorie/Donna/Tailleur e giacche/Tailleur pantalone";1731487031;1981857031;464677031;3074331031
"it-apparel";2893179031;"/Categorie/Abbigliamento specifico/Abbigliamento tradizionale/Kimono";1731163031;1981532031;2308862031;3074501031
"it-apparel";2893181031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Abiti da sposa";1731201031;1981570031;2308890031;3074485031
"it-apparel";2893182031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Abiti da sposo";1731203031;1981572031;2308892031;3074483031
"it-apparel";2893183031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Cravatte e papillon da sposo";1731204031;1981573031;2308893031;3074481031
"it-apparel";2893184031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Gilet da sposo";1731205031;1981574031;2308894031;3074480031
"it-apparel";2893185031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Guanti da matrimonio";1731202031;1981571031;2308891031;3074482031
"it-apparel";2893186031;"/Categorie/Abbigliamento specifico/Abiti da matrimonio/Veli da sposa";1731200031;1981569031;2308889031;3074484031
"it-apparel";2893188031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Calze";1731130031;1981499031;465099031;3074458031
"it-apparel";2893190031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Felpe con cappuccio";1731117031;1981486031;465094031;3074469031
"it-apparel";2893191031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Felpe";1731131031;1981500031;465095031;3074470031
"it-apparel";2893193031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Giacche sportive e tecniche";1731140031;1981509031;465096031;3074460031
"it-apparel";2893195031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Maglieria";1731121031;1981490031;465111031;3074466031
"it-apparel";2893196031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Pantaloncini";1731129031;1981498031;465098031;3074464031
"it-apparel";2893197031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Pantaloni";1731141031;1981510031;465103031;3074465031
"it-apparel";2893199031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Reggiseni";1731116031;1981485031;465120031;3074471031
"it-apparel";2893201031;"/Categorie/Abbigliamento specifico/Altre marche abbigliamento/Tute da allenamento";1731132031;1981501031;465097031;3074462031
"it-apparel";2893202031;"/Categorie/Abbigliamento specifico/Merchandising Film e TV/Accessori";1731096031;1981465031;465172031;3074486031
"it-apparel";2893203031;"/Categorie/Abbigliamento specifico/Merchandising Film e TV/Felpe con cappuccio";1731097031;1981466031;513447031;3074490031
"it-apparel";2893204031;"/Categorie/Abbigliamento specifico/Merchandising Film e TV/Felpe";1731099031;1981468031;465173031;3074491031
"it-apparel";2893205031;"/Categorie/Abbigliamento specifico/Merchandising Film e TV/Intimo";1731103031;1981472031;513568031;3074489031
"it-apparel";2893206031;"/Categorie/Abbigliamento specifico/Merchandising Film e TV/Pantaloncini";1731098031;1981467031;513569031;3074488031
"it-apparel";2893208031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Accessori";1731043031;1981412031;465176031;3074449031
"it-apparel";2893209031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Camicie";1731044031;1981413031;513457031;3074450031
"it-apparel";2893210031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Coordinati";1731047031;1981416031;513519031;3074453031
"it-apparel";2893211031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Felpe con cappuccio";1731045031;1981414031;513486031;3074455031
"it-apparel";2893212031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Felpe";1731049031;1981418031;465177031;3074456031
"it-apparel";2893213031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Giacche";1731046031;1981415031;513563031;3074452031
"it-apparel";2893214031;"/Categorie/Abbigliamento specifico/Merchandising Musica/Pantaloncini";1731048031;1981417031;513520031;3074454031
"it-apparel";2893216031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Accessori";1731189031;1981558031;545760031;3074472031
"it-apparel";2893217031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Camicie";1731190031;1981559031;545761031;3074474031
"it-apparel";2893218031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Coordinati";1731193031;1981562031;545762031;3074476031
"it-apparel";2893219031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Felpe con cappuccio";1731191031;1981560031;545766031;3074478031
"it-apparel";2893220031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Felpe";1731195031;1981564031;545765031;3074479031
"it-apparel";2893221031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Giacche";1731192031;1981561031;545767031;3074475031
"it-apparel";2893222031;"/Categorie/Abbigliamento specifico/Merchandising Videogiochi/Pantaloncini";1731194031;1981563031;545764031;3074477031
"it-apparel";2893276031;"/Categorie/Uomo/Abiti e giacche/Abiti";1731016031;1981385031;464833031;3074233031
"it-apparel";2893277031;"/Categorie/Uomo/Abiti e giacche/Blazer";1731013031;1981382031;464836031;3074226031
"it-apparel";2893278031;"/Categorie/Uomo/Abiti e giacche/Giacche da abito";1731014031;1981383031;464835031;3074229031
"it-apparel";2893279031;"/Categorie/Uomo/Abiti e giacche/Giacche da smoking";1731017031;1981386031;464838031;3074228031
"it-apparel";2893280031;"/Categorie/Uomo/Abiti e giacche/Gilet";1731020031;1981389031;464840031;3074227031
"it-apparel";2893281031;"/Categorie/Uomo/Abiti e giacche/Pantaloni da abito";1731015031;1981384031;464834031;3074232031
"it-apparel";2893282031;"/Categorie/Uomo/Abiti e giacche/Pantaloni da smoking";1731018031;1981387031;464839031;3074231031
"it-apparel";2893283031;"/Categorie/Uomo/Abiti e giacche/Smoking";1731019031;1981388031;464837031;3074230031
"it-apparel";2893284031;"/Categorie/Uomo/Accessori/Bretelle";1730933031;1981302031;2308807031;3074177031
"it-apparel";2893286031;"/Categorie/Uomo/Accessori/Cinture";1730932031;1981301031;2308806031;3074165031
"it-apparel";2893287031;"/Categorie/Uomo/Accessori/Coordinati invernali";1730934031;1981303031;2308808031;3074166031
"it-apparel";2893289031;"/Categorie/Uomo/Accessori/Fasce";1730958031;1981327031;2308832031;3074168031
"it-apparel";2893290031;"/Categorie/Uomo/Accessori/Fazzoletti da collo";1730959031;1981328031;2308833031;3074175031
"it-apparel";2893291031;"/Categorie/Uomo/Accessori/Fazzoletti";1730943031;1981312031;2308817031;3074174031
"it-apparel";2893292031;"/Categorie/Uomo/Accessori/Fibbie per cinture";3013912031;3013985031;2886615031;3074163031
"it-apparel";2893293031;"/Categorie/Uomo/Accessori/Fusciacche";1730935031;1981304031;2308809031;3074169031
"it-apparel";2893294031;"/Categorie/Uomo/Accessori/Guanti";1730942031;1981311031;2308816031;3074171031
